PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,total_price,AGE,AREA_Adyar,AREA_Anna Nagar,AREA_Chrompet,AREA_KK Nagar,AREA_Karapakam,AREA_T Nagar,AREA_Velachery,SALE_COND_AbNormal,SALE_COND_Adj Land,SALE_COND_Family,SALE_COND_Normal Sale,SALE_COND_Partial,PARK_FACIL_No,PARK_FACIL_Yes,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others,UTILITY_AVAIL_All Pub,UTILITY_AVAIL_ELO,UTILITY_AVAIL_NoSeWa,UTILITY_AVAIL_NoSewr ,STREET_Gravel,STREET_No Access,STREET_Paved
P09440,Velachery,1544,185,2,1,4,Adj Land,Yes,House,NoSewr ,No Access,7646874,52,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
P00560,Chrompet,916,181,1,1,3,Normal Sale,Yes,Commercial,NoSewr ,No Access,13076674,12,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
P02827,Karapakam,1175,98,1,1,3,Partial,No,House,ELO,Gravel,7250061,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
P04856,Anna Nagar,1966,125,2,1,5,Adj Land,Yes,House,All Pub,Paved,15324118,20,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
P07044,KK Nagar,2292,152,4,2,6,Adj Land,No,Others,NoSewr ,Paved,13503592,24,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
P03676,Anna Nagar,1781,177,1,1,4,Partial,No,House,NoSeWa,No Access,11876207,41,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
P02070,Karapakam,1075,180,1,1,3,Partial,No,Commercial,NoSewr ,Gravel,7896213,17,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
P07057,Chrompet,1056,94,1,1,3,Family,Yes,House,NoSewr ,Gravel,9668867,10,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
P04358,Chrompet,948,132,1,1,3,AbNormal,No,Others,NoSeWa,Gravel,8526427,22,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
P07529,Chrompet,1002,60,1,1,3,Normal Sale,No,Commercial,NoSeWa,Paved,11998838,36,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
P06271,Karapakam,823,125,1,1,2,Partial,Yes,Others,NoSewr ,Paved,6729077,37,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
P00342,Chrompet,856,158,1,1,3,AbNormal,No,Commercial,All Pub,No Access,10091147,24,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
P05803,KK Nagar,1432,101,2,1,4,Normal Sale,No,House,NoSeWa,Paved,9594547,28,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
P05840,Adyar,742,191,1,1,2,AbNormal,Yes,Others,ELO,No Access,6266972,23,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
P06996,KK Nagar,1743,98,2,1,4,Normal Sale,Yes,Others,All Pub,Paved,11535577,8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
P04785,KK Nagar,2311,56,4,2,6,AbNormal,No,Others,NoSeWa,Gravel,13679565,11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
P01781,Karapakam,1055,147,1,1,3,Family,No,Commercial,ELO,Gravel,8527480,48,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
P04957,Velachery,1641,2,2,1,4,Partial,Yes,Commercial,NoSewr ,Gravel,16799117,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
P02454,Karapakam,690,48,1,1,2,Family,Yes,Commercial,ELO,Paved,6790922,24,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
P01354,Chrompet,756,76,1,1,2,AbNormal,Yes,Others,All Pub,Gravel,10278948,14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
P09861,Velachery,1704,74,2,1,4,AbNormal,No,Others,All Pub,Paved,11473565,19,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
P05883,Karapakam,680,100,1,1,2,Family,No,House,NoSeWa,No Access,3611644,44,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
P00421,Anna Nagar,1734,157,1,1,4,AbNormal,No,Others,NoSeWa,No Access,13305495,33,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
P08912,Adyar,1033,200,1,1,3,Partial,Yes,Others,NoSewr ,No Access,8371690,30,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
P06253,Karapakam,757,123,1,1,2,Partial,Yes,Commercial,All Pub,Paved,9676814,37,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
P06285,Velachery,1912,169,3,2,5,Adj Land,Yes,Others,ELO,Paved,10471998,51,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
P02584,Chrompet,845,9,1,1,3,Family,No,Others,NoSeWa,No Access,6773241,29,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
P08311,Chrompet,1275,146,2,1,4,Adj Land,No,Commercial,ELO,Paved,14541031,38,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
P09420,Chrompet,1173,198,1,1,3,Partial,Yes,House,NoSeWa,No Access,9935594,11,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
P08269,KK Nagar,1502,6,2,1,4,Normal Sale,No,House,NoSewr ,Gravel,9913389,13,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
P02461,Chrompet,1187,170,1,1,3,Partial,Yes,Commercial,ELO,No Access,14156511,13,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
P06441,T Nagar,1853,167,2,1,5,Partial,No,House,NoSeWa,No Access,12201327,20,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
P02887,Adyar,603,181,1,1,2,AbNormal,No,House,NoSewr ,Paved,5609100,40,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
P05037,KK Nagar,2172,5,3,2,5,Normal Sale,Yes,Commercial,All Pub,Paved,18345635,23,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
P02946,Anna Nagar,1507,193,1,1,4,Partial,No,Commercial,All Pub,Paved,17830681,15,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
P04102,Karapakam,692,133,1,1,2,Normal Sale,No,Commercial,ELO,Paved,7300218,7,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
P01772,Velachery,1897,90,3,2,5,Partial,No,House,ELO,Gravel,8368471,46,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
P07425,Velachery,1607,119,2,1,4,Normal Sale,No,Others,ELO,Paved,9049035,54,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
P03063,KK Nagar,1607,186,2,1,4,Adj Land,Yes,Commercial,All Pub,Paved,14849241,30,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
P07205,Anna Nagar,1853,51,2,1,5,Family,No,Others,NoSeWa,Gravel,13508625,40,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
P07440,Chrompet,1121,32,1,1,3,Adj Land,Yes,Others,NoSeWa,No Access,11081013,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
P03027,KK Nagar,2279,147,4,2,6,AbNormal,Yes,Others,All Pub,Gravel,14329960,26,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
P09441,Adyar,729,90,1,1,2,Normal Sale,No,Others,All Pub,No Access,7155106,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
P06314,Adyar,794,75,1,1,2,Partial,No,Commercial,NoSeWa,Gravel,10725430,33,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
P02165,Chrompet,800,46,1,1,2,Normal Sale,Yes,Commercial,ELO,Paved,12305376,13,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
P01404,Chrompet,1292,193,2,1,4,AbNormal,No,Others,ELO,Gravel,10701043,19,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
P05685,Adyar,831,26,1,1,3,AbNormal,No,Others,ELO,No Access,7970562,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
P08630,Velachery,1850,114,3,2,5,Partial,Yes,Commercial,NoSeWa,No Access,16581159,37,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
P01850,Karapakam,1454,79,2,2,4,Partial,No,House,All Pub,Paved,6190930,30,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
P05218,Chrompet,1053,177,1,1,3,Normal Sale,No,Commercial,ELO,Paved,12998759,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
P06756,Adyar,1115,81,1,1,3,AbNormal,Yes,House,All Pub,No Access,10206776,38,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
P04661,KK Nagar,1498,131,2,1,4,Adj Land,No,Others,All Pub,Paved,9609602,27,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
P00108,Chrompet,992,152,1,1,3,Adj Land,Yes,House,ELO,Gravel,10943792,21,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
P05494,Karapakam,520,189,1,1,2,Partial,Yes,House,ELO,Paved,4515445,44,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
P07082,Adyar,833,87,1,1,3,Partial,No,Commercial,All Pub,Gravel,11731626,34,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
P01048,Chrompet,1114,22,1,1,3,Adj Land,No,Commercial,NoSeWa,Gravel,14202338,19,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
P02520,Karapakam,753,23,1,1,2,Adj Land,Yes,Commercial,ELO,Paved,9379467,33,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
P08776,Anna Nagar,1705,51,1,1,4,AbNormal,Yes,House,All Pub,No Access,12274061,22,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
P07074,Adyar,934,147,1,1,3,Normal Sale,Yes,Commercial,All Pub,Gravel,12417767,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
P01906,Karapakam,1101,78,1,1,3,Normal Sale,Yes,House,NoSewr ,Gravel,8136216,31,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
P05144,Chrompet,1104,32,1,1,3,Family,Yes,Commercial,NoSewr ,Paved,14942010,12,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
P08323,Chrompet,1085,136,1,1,3,Family,No,Others,NoSeWa,Gravel,9074189,21,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
P04946,Chrompet,1015,85,1,1,3,Adj Land,Yes,Commercial,All Pub,Paved,13625661,39,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
P04739,Karapakam,1389,182,2,2,4,Family,Yes,House,NoSewr ,Paved,9439894,43,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
P05675,Chrompet,1179,122,1,1,3,Partial,No,Others,All Pub,Gravel,11028070,7,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
P00115,Chrompet,855,146,1,1,3,Partial,Yes,Others,ELO,Gravel,9747493,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
P03207,Adyar,897,168,1,1,3,AbNormal,No,Others,NoSeWa,Gravel,10214891,15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
P00771,Anna Nagar,1762,113,1,1,4,Adj Land,No,Others,All Pub,Gravel,13956947,32,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
P04834,Chrompet,726,114,1,1,2,Partial,No,Commercial,NoSewr ,Gravel,10733053,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
P05533,Chrompet,1285,98,2,1,4,AbNormal,Yes,Commercial,NoSewr ,Gravel,16589316,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
P08155,Chrompet,940,50,1,1,3,Partial,No,Commercial,NoSewr ,Paved,11870678,14,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
P04103,Anna Nagar,1914,121,2,1,5,Family,Yes,House,All Pub,Paved,15238985,18,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
P06954,Adyar,1285,96,2,2,4,Adj Land,No,Commercial,ELO,No Access,12481443,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
P08229,Chrompet,707,124,1,1,2,Partial,No,House,ELO,Paved,7347865,23,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
P00607,Chrompet,939,191,1,1,3,Normal Sale,Yes,Commercial,All Pub,No Access,12870818,31,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
P01350,Anna Nagar,1697,126,1,1,4,Family,No,Others,NoSeWa,Paved,13041768,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
P00617,Chrompet,740,112,1,1,2,Normal Sale,Yes,House,All Pub,Gravel,9299841,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
P03342,T Nagar,1639,42,1,1,4,Partial,No,House,ELO,Gravel,12571138,31,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
P03208,Chrompet,1210,124,2,1,4,AbNormal,No,House,All Pub,Gravel,10375908,39,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
P05762,Karapakam,1467,127,2,2,4,Family,Yes,House,ELO,No Access,6044887,15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
P05780,Karapakam,1412,40,2,2,4,AbNormal,No,Commercial,All Pub,No Access,12385584,14,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
P06058,Chrompet,1124,24,1,1,3,Adj Land,No,Commercial,NoSeWa,No Access,13486671,24,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
P02147,Karapakam,1632,71,2,2,4,Adj Land,No,Others,ELO,No Access,7162048,50,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
P01063,Chrompet,1021,169,1,1,3,Normal Sale,No,Others,NoSeWa,Paved,9767830,22,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
P05552,Karapakam,1448,198,2,2,4,Partial,No,Commercial,All Pub,Gravel,12852611,39,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
P07068,KK Nagar,2450,142,4,2,6,Family,No,House,All Pub,Gravel,12709506,26,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
P08310,Chrompet,941,92,1,1,3,Adj Land,Yes,House,All Pub,Gravel,10233116,20,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
P04843,KK Nagar,1412,177,2,1,4,AbNormal,Yes,Others,NoSewr ,Paved,11350863,25,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
P05467,Chrompet,1153,136,1,1,3,Normal Sale,No,Commercial,ELO,No Access,13458672,20,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
P02564,T Nagar,1690,113,1,1,4,Partial,Yes,Commercial,ELO,Paved,20678150,23,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
P05002,KK Nagar,1307,88,1,1,3,Partial,Yes,Others,NoSeWa,Gravel,9699328,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
P09911,Velachery,1635,15,2,1,4,Family,Yes,House,NoSewr ,Gravel,10001162,47,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
P00658,Chrompet,772,114,1,1,2,Adj Land,Yes,Commercial,ELO,No Access,10588097,17,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
P06095,Karapakam,1438,168,2,2,4,Partial,Yes,Commercial,NoSewr ,Gravel,13112324,46,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
P02660,T Nagar,1505,83,1,1,4,AbNormal,Yes,House,ELO,No Access,11707217,34,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
P03703,Karapakam,1635,8,2,2,4,Family,No,House,NoSewr ,Paved,9429382,27,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
P01931,Anna Nagar,1631,121,1,1,4,AbNormal,Yes,Others,ELO,No Access,12815331,21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
P00883,T Nagar,1585,36,1,1,4,Adj Land,Yes,House,ELO,Paved,12360594,41,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
P01119,Chrompet,1117,10,1,1,3,Normal Sale,No,Commercial,NoSeWa,Gravel,13276673,17,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
P02006,Karapakam,1296,190,1,1,3,Partial,Yes,Commercial,NoSeWa,Gravel,11920601,26,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
P00871,Chrompet,1238,178,2,1,4,AbNormal,No,Others,NoSeWa,Gravel,9665675,39,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
P07466,KK Nagar,1859,54,3,2,5,Adj Land,Yes,Commercial,NoSeWa,Gravel,16980097,28,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
P07111,KK Nagar,2239,172,4,2,6,Normal Sale,No,House,NoSewr ,Gravel,12222704,19,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
P05007,Velachery,1771,109,2,1,4,Adj Land,No,House,All Pub,Gravel,8479225,35,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
P03829,Adyar,626,186,1,1,2,Partial,Yes,House,ELO,Gravel,5456454,36,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
P00784,Chrompet,978,183,1,1,3,AbNormal,No,Others,NoSewr ,Gravel,8515759,39,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
P04492,T Nagar,1586,23,1,1,4,Adj Land,No,House,NoSeWa,No Access,10700325,34,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
P08462,Chrompet,1196,116,1,1,3,AbNormal,No,Others,All Pub,Gravel,11614087,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
P08971,Chrompet,1225,85,2,1,4,AbNormal,Yes,Others,All Pub,Gravel,11594510,7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
P07699,Chrompet,812,81,1,1,3,Partial,Yes,House,All Pub,Gravel,10088538,5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
P06317,Karapakam,1436,28,2,2,4,AbNormal,No,Commercial,All Pub,Gravel,12306879,42,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
P04478,Karapakam,1019,90,1,1,3,Normal Sale,Yes,Commercial,NoSewr ,Gravel,10974918,47,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
P07845,Chrompet,1203,107,2,1,4,Adj Land,Yes,Commercial,All Pub,No Access,14017669,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
P00758,Chrompet,1027,94,1,1,3,Adj Land,No,Commercial,All Pub,No Access,12276841,28,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
P09632,Velachery,1974,124,3,2,5,Adj Land,Yes,House,NoSeWa,Paved,11682856,51,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
P09772,Velachery,1746,195,2,1,4,AbNormal,Yes,House,All Pub,No Access,10482286,25,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
P02418,KK Nagar,1711,134,2,1,4,Adj Land,No,Others,NoSewr ,Paved,10761387,26,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
P02879,T Nagar,1918,150,2,1,5,Family,Yes,House,ELO,No Access,13228153,42,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
P05249,Karapakam,1083,114,1,1,3,Normal Sale,No,Others,All Pub,Paved,5412184,13,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
P01948,Karapakam,826,139,1,1,2,Adj Land,No,Others,NoSewr ,Paved,4948256,14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
P02531,Velachery,1624,109,2,1,4,Normal Sale,No,Others,NoSewr ,Paved,9429200,40,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
P00628,Chrompet,1122,139,1,1,3,Adj Land,No,Commercial,All Pub,Paved,13799878,28,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
P00665,Anna Nagar,1906,169,2,1,5,Adj Land,No,Commercial,NoSeWa,Paved,20881872,41,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
P02779,Chrompet,849,132,1,1,3,Normal Sale,No,Others,NoSeWa,Paved,7336515,32,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
P03577,Anna Nagar,1793,108,1,1,4,Adj Land,Yes,House,NoSeWa,Paved,13441057,28,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
P09950,Velachery,1936,198,3,2,5,Family,Yes,House,NoSewr ,Gravel,11231352,9,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
P05373,Velachery,1956,141,3,2,5,Adj Land,Yes,House,All Pub,No Access,9955282,44,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
P02590,KK Nagar,1778,147,3,2,5,AbNormal,Yes,House,All Pub,Gravel,11079610,30,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
P03755,Karapakam,1075,75,1,1,3,AbNormal,No,Commercial,NoSeWa,Paved,8970675,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
P05327,Karapakam,541,124,1,1,2,Family,Yes,Others,All Pub,No Access,5138831,21,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
P00720,Chrompet,1166,110,1,1,3,Family,No,Commercial,NoSeWa,Gravel,14803880,16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
P03630,Karapakam,533,84,1,1,2,AbNormal,No,Others,NoSeWa,Paved,3159395,24,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
P05864,Chrompet,738,76,1,1,2,Adj Land,Yes,House,All Pub,Paved,7890418,32,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
P07218,Anna Nagar,1687,72,1,1,4,Family,Yes,House,All Pub,No Access,11852465,31,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
P04292,KK Nagar,1970,134,3,2,5,Partial,No,Commercial,NoSeWa,Paved,15666678,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
P05004,Karapakam,1620,12,2,2,4,Adj Land,Yes,House,NoSewr ,Paved,9676393,43,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
P01915,Karapakam,668,88,1,1,2,AbNormal,No,Others,NoSeWa,Paved,3977875,37,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
P09077,Velachery,1542,199,2,1,4,Family,Yes,House,All Pub,Gravel,10986166,48,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
P08149,T Nagar,1551,81,1,1,4,Normal Sale,No,Others,ELO,Paved,13032645,10,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
P05602,KK Nagar,2221,64,4,2,6,Partial,No,Others,All Pub,Paved,12347895,20,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
P06709,Velachery,1522,31,2,1,4,Adj Land,No,Others,NoSeWa,Paved,9713577,14,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
